Date,Title,Sentiment_Score,Label
2021-01-29,Eli Lilly earnings at 2.75 USD,-0.4632278829813003,negative
2021-01-29,Dollar Poised for Monthly Gain,-0.8223711773753166,negative
2021-01-29,L3Harris Technologies Inc earnings at 3.14 USD,-0.1821849048137664,negative
2021-02-01,Vertex Pharmaceuticals earnings at 2.51 USD,-0.0827807486057281,negative
2021-02-01,The Dow Jones Index increasing 0.92%,0.8992391806095839,positive
2021-02-01,Dollar Index Hits 6-Week High,0.838533565402031,positive
2021-02-01,US Markit Manufacturing PMI Revised Higher,0.8806001767516136,positive
2021-02-01,Thermo Fisher Scientific earnings at 7.09 USD,-0.2055394947528839,negative
2021-02-01,US Futures Rebound to Start February,-0.3058024048805237,negative
2021-02-01,US Stocks Set to Rise at Open,0.8321728780865669,positive
2021-02-01,S&P 500 CFD hits 4-week Low,-0.9492850210517644,negative
2021-02-02,Chubb earnings at 3.18 USD,-0.6490835696458817,negative
2021-02-02,Amgen earnings at 3.81 USD,-0.4823420941829681,negative
2021-02-02,Amazon earnings at 14.09 USD,-0.2911756336688995,negative
2021-02-02,Alphabet earnings at 22.30 USD,-0.3867978453636169,negative
2021-02-02,US Stocks Rally on Tuesday,-0.9400992672890424,negative
2021-02-02,The Dow Jones Index is up by 1.92%,0.866302378475666,positive
2021-02-02,ConocoPhillips earnings at -0.19 USD,-0.573647752404213,negative
2021-02-02,US Stocks Rally,0.6201123893260956,positive
2021-02-02,US Stocks Rise ahead of Big Earnings,0.8494334556162357,positive
2021-02-02,Exxon Mobil earnings at 0.03 USD,-0.2822425365447998,negative
2021-02-02,Pfizer earnings at 0.42 USD,-0.6473421156406403,negative
2021-02-02,United Parcel Service earnings at 2.66 USD,-0.4147461950778961,negative
2021-02-02,ISM New York Index Falls to Start 2021,-0.9549945369362832,negative
2021-02-03,PayPal earnings at 1.08 USD,-0.4394964575767517,negative
2021-02-03,Qualcomm earnings at 2.17 USD,-0.4274862408638,negative
2021-02-03,AbbVie earnings at 2.92 USD,-0.1857049465179443,negative
2021-02-03,US Composite PMI Highest since March of 2015: Markit,0.9290985446423292,positive
2021-02-03,US Services PMI Revised Higher: Markit,0.9320686794817448,positive
2021-02-03,Biogen earnings at 4.58 USD,-0.4621264934539795,negative
2021-02-03,Dollar Bounces Off 2-Month Peak,0.189450591802597,positive
2021-02-03,Humana earnings at -2.30 USD,-0.1013912856578826,negative
2021-02-03,Enterprise Products Partners earnings at 0.15 USD,-0.2641368210315704,negative
2021-02-03,US Stock Futures Point to Higher Open,0.6970436349511147,positive
2021-02-03,NASDAQ 100 CFD hits All-time High,0.8923198003321886,positive
2021-02-03,US Crude Inventories Unexpectedly Fall,-0.9593850066885352,negative
2021-02-03,US Futures Rally Continues after Amazon and Alphabet Earnings,0.877008605748415,positive
2021-02-03,Dollar Momentum Cools,-0.9019197337329388,negative
2021-02-03,Boston Scientific earnings at 0.23 USD,-0.2835084795951843,negative
2021-02-04,Activision Blizzard earnings at 1.21 USD,-0.4419322609901428,negative
2021-02-04,Gilead Sciences earnings at 2.19 USD,-0.1014797091484069,negative
2021-02-04,"S&P 500, Nasdaq Notch Fresh Records",0.768782764673233,positive
2021-02-04,NASDAQ 100 CFD hits All-time High,0.9034297335892916,positive
2021-02-04,S&P 500 CFD hits All-time High,0.8791504725813866,positive
2021-02-04,The Dow Jones Index increasing 0.81%,0.8902897015213966,positive
2021-02-04,Dollar Rally Gathers Pace,0.81153604388237,positive
2021-02-04,S&P 500 and Nasdaq Approch All-Time High,-0.6888993233442307,negative
2021-02-04,Russell 2000 Hits All-time High,0.8166302926838398,positive
2021-02-04,US Q4 Nonfarm Labor Costs Rise More than Expected,-0.8013215139508247,negative
2021-02-04,Wall Street Higher on Earnings,-0.6400043815374374,negative
2021-02-04,Baxter International earnings at 0.80 USD,-0.233485996723175,negative
2021-02-04,US Stocks Set to Open Slightly Lower,-0.9549773717299104,negative
2021-02-04,US Futures Little Changed on Thursday,0.0916282534599304,positive
2021-02-04,US Initial Jobless Claims Seen Falling to 830K,-0.962472278624773,negative
2021-02-04,Philip Morris International earnings at 1.26 USD,-0.2828317880630493,negative
2021-02-04,Bristol-Myers Squibb earnings at 1.46 USD,-0.3256216049194336,negative
2021-02-04,US Companies Cut Slightly More Jobs in January,-0.9344796482473612,negative
2021-02-04,Cigna earnings at 3.51 USD,-0.6149419099092484,negative
2021-02-04,Intercontinental Exchange earnings at 1.13 USD,0.0920420289039611,positive
2021-02-04,"Becton, Dickinson and Co. earnings at 4.55 USD",-0.2940272390842438,negative
2021-02-04,Air Products & Chemicals earnings at 2.12 USD,-0.0691035091876983,negative
2021-02-04,Merck & Co earnings at 1.32 USD,-0.237193763256073,negative
2021-02-05,US Imports Jump to 1-Year High,0.9293431807309388,positive
2021-02-05,Russell 2000 Hits All-time High,0.8322329316288233,positive
2021-02-05,NASDAQ 100 Hits All-time High,0.7798503171652555,positive
2021-02-05,US 10Y Bond Yield Hits 46-week High,0.9056055918335916,positive
2021-02-05,Dollar Extends Losses,-0.1874631643295288,negative
2021-02-05,US Exports at 10-Month High,0.934349611401558,positive
2021-02-05,Regeneron Pharmaceuticals earnings at 9.53 USD,-0.271219402551651,negative
2021-02-05,Illinois Tool Works earnings at 2.02 USD,-0.1513125300407409,negative
2021-02-05,Dollar Slightly Lower but on Track for Strong Weekly Gain,-0.9310759212821722,negative
2021-02-05,Estée Lauder earnings at 2.55 USD,-0.1842245757579803,negative
2021-02-05,US Futures Higher Ahead of Payrolls,0.898878887295723,positive
2021-02-05,US Jobless Rate Seen at 6.7% in January,-0.944659823551774,negative
2021-02-05,S&P 500 CFD hits All-time High,0.874944219365716,positive
2021-02-05,US Average Hourly Earnings Rise Less than Expected,0.8941420838236809,positive
2021-02-07,S&P 500 CFD hits All-time High,0.8856511134654284,positive
2021-02-07,NASDAQ 100 CFD hits All-time High,0.901747303083539,positive
2021-02-07,Dollar Index Rally Pauses,-0.9255359247326852,negative
2021-02-07,US Stock Futures Gain,0.902039110660553,positive
2021-02-08,Dow Jones Books New High as Rally Extends,0.9055682476609944,positive
2021-02-08,Wall Street Extends Record Run,0.8733463957905769,positive
2021-02-08,Russell 2000 Hits All-time High,0.8350184243172407,positive
2021-02-08,US Stocks at Record High,0.5986945778131485,positive
2021-02-08,Dow Jones Hits All-time High,0.5299922600388527,positive
2021-02-08,NASDAQ 100 Hits All-time High,0.8497784100472927,positive
2021-02-08,Dollar Steadies as Investors Await Fresh Economic Data,-0.9392103105783464,negative
2021-02-08,US 30-Year Treasury Yield Climbs to 1-Year High,0.906800827011466,positive
2021-02-08,Global Payments earnings at 1.80 USD,-0.3867699801921844,negative
2021-02-08,US Futures Hit Record Highs,0.7670203819870949,positive
2021-02-08,S&P 500 Hits All-time High,0.840392243117094,positive
2021-02-09,Dow and S&P Trade Lower,-0.9064772948622704,negative
2021-02-09,Fiserv earnings at 1.30 USD,-0.1337606608867645,negative
2021-02-09,US Crude Stocks Fall for 3rd Straight Week,-0.9671407314017416,negative
2021-02-09,Cisco Systems earnings at 0.79 USD,-0.5293465107679367,negative
2021-02-09,Dow Jones Hits All-time High,0.5397548880428076,positive
2021-02-09,S&P 500 Hits All-time High,0.8408891968429089,positive
2021-02-09,Russell 2000 Hits All-time High,0.8518818598240614,positive
2021-02-09,Fidelity National Information Services earnings at 1.62 USD,-0.3380277156829834,negative
2021-02-09,NASDAQ 100 Hits All-time High,0.8407995626330376,positive
2021-02-09,US Stock Futures Trade Lower,-0.9586894493550062,negative
2021-02-09,US Futures Rally Pauses,-0.1768204867839813,negative
2021-02-09,US Job Openings Unexpectedly Rise in December,-0.9206202309578656,negative
2021-02-09,Dollar Faces Selling Pressure,-0.9545622635632752,negative
2021-02-09,S&P Global Inc earnings at 2.71 USD,-0.0841942429542541,negative
2021-02-09,Centene earnings at 0.46 USD,-0.5158674418926239,negative
2021-02-10,Uber earnings at -0.54 USD,-0.3458703458309173,negative
2021-02-10,Equinix earnings at 5.76 USD,-0.4431116282939911,negative
2021-02-10,Dollar Touches Two-Week Low,-0.9595745950937272,negative
2021-02-10,US Crude Inventories Drop for 3rd Week,-0.9593660859391092,negative
2021-02-10,Dow Jones Hits All-time High,0.7195525523275137,positive
2021-02-10,Wall Street Retreats from Records,-0.9541995245963336,negative
2021-02-10,Dollar Extends Losses on Lower-than-Expected Inflation Data,-0.9579157270491124,negative
2021-02-10,CME earnings at 1.39 USD,-0.4487380683422088,negative
2021-02-10,Coca-Cola earnings at 0.47 USD,-0.1195010542869567,negative
2021-02-10,US Futures Slightly Higher,0.8634189181029797,positive
2021-02-10,S&P 500 CFD hits All-time High,0.858256733044982,positive
2021-02-10,NASDAQ 100 Hits All-time High,0.8594707511365414,positive
2021-02-10,Russell 2000 Hits All-time High,0.8255174607038498,positive
2021-02-11,Dow Jones CFD hits All-time High,0.8553667161613703,positive
2021-02-11,Duke Energy earnings at 1.03 USD,-0.1985251903533935,negative
2021-02-11,Kraft Heinz earnings at 0.80 USD,-0.3249467611312866,negative
2021-02-11,Walt Disney earnings at 0.32 USD,-0.2668489813804626,negative
2021-02-11,Illumina earnings at 1.22 USD,-0.1207068264484405,negative
2021-02-11,Digital Realty earnings at 1.61 USD,-0.2081426382064819,negative
2021-02-12,NASDAQ 100 CFD hits All-time High,0.8873348645865917,positive
2021-02-12,S&P 500 CFD hits All-time High,0.8903840314596891,positive
2021-02-12,Moody's earnings at 1.91 USD,-0.2280561327934265,negative
2021-02-12,US Stocks Pause the Rally,-0.7573795765638351,negative
2021-02-12,Dollar Appreciates Slightly,-0.9603021685034036,negative
2021-02-12,Dominion Resources earnings at 0.81 USD,-0.4426575601100921,negative
2021-02-14,S&P 500 CFD hits All-time High,0.8953115586191416,positive
2021-02-14,NASDAQ 100 CFD hits All-time High,0.873124860227108,positive
2021-02-14,Dow Jones CFD hits All-time High,0.8877715058624744,positive
2021-02-14,Dollar Index Struggles to Find Momentum,-0.956946473568678,negative
2021-02-15,US Stock Futures Gain,0.9167805667966604,positive
2021-02-15,US Stock Futures Hit Records at Start of Week,0.7882039770483971,positive
2021-02-15,Dollar Weakness Persists,-0.8680004589259624,negative
2021-02-16,US Stocks Close Mixed,0.8649254962801933,positive
2021-02-16,US Treasury Yield Hits Highest Since February,0.9077231138944626,positive
2021-02-16,US Stocks Pare Gains,-0.2669802010059356,negative
2021-02-16,Dow Jones Hits All-time High,0.6195353902876377,positive
2021-02-16,S&P 500 Hits All-time High,0.8343416564166546,positive
2021-02-16,Zoetis earnings at 0.91 USD,-0.2754359841346741,negative
2021-02-16,US Stocks Hit Fresh Records,0.703847274184227,positive
2021-02-16,Ecolab earnings at 1.23 USD,-0.4399899244308471,negative
2021-02-16,CVS Health earnings at 1.30 USD,-0.2437216639518737,negative
2021-02-16,US Stocks Set to Kick Off the Week in the Green,0.8253984227776527,positive
2021-02-16,US Stock Futures Point to Higher Open,0.9133753124624492,positive
2021-02-16,NASDAQ 100 Hits All-time High,0.8426049575209618,positive
2021-02-17,US Business Inventories Rise More than Forecast,0.9258038122206926,positive
2021-02-17,Dow Jones Hits All-time High,0.4676670096814632,positive
2021-02-17,Dollar Steady Despite Dovish Fed Stance,0.8618388511240482,positive
2021-02-17,US Industrial Output Growth Beats Expectations,0.9318765569478272,positive
2021-02-17,API: US Crude Stocks Fall More Than Expected,-0.966398473829031,negative
2021-02-17,Analog Devices earnings at 1.44 USD,-0.5676259696483612,negative
2021-02-17,Dollar Rebounds Gains Momentum,0.9101832695305349,positive
2021-02-17,Dollar Gains on US Retail Trade Report,0.9189434479922056,positive
2021-02-17,US Mortgage Applications Drop for 2nd Week in a Row,-0.9647989384829998,negative
2021-02-17,US Stock Futures Point to Flat Opening,-0.948516103439033,negative
2021-02-18,Applied Materials earnings at 1.39 USD,-0.2016043365001678,negative
2021-02-18,Newmont Mining earnings at 1.06 USD,-0.2401721477508545,negative
2021-02-18,Waste Management earnings at 1.13 USD,-0.1959984600543975,negative
2021-02-18,Dollar Loses Further Ground,-0.6599837839603424,negative
2021-02-18,US 10-Year Treasury Yield Hovers at 1-Year High,0.3913509249687195,positive
2021-02-18,US Crude Inventories Drop for 4th Straight Week,-0.9609704995527864,negative
2021-02-18,US Import Prices Rise the Most Since 2012,0.9091725088655948,positive
2021-02-18,US Export Prices Rise the Most Since 2018,0.9071738235652448,positive
2021-02-18,Walmart earnings at 1.39 USD,-0.4901828169822693,negative
2021-02-18,Southern Co. earnings at 0.47 USD,-0.3615931868553161,negative
2021-02-18,US 10-Year Treasury Yield Retreats to 1.28%,-0.9589959718286992,negative
2021-02-18,US Initial Jobless Claims Seen Falling to 765K,-0.9685839065350592,negative
2021-02-18,Philadelphia Manufacturing Growth Slows Less than Expected,-0.93402461707592,negative
2021-02-19,US Composite PMI Hits 6-Year High,0.8573613464832306,positive
2021-02-19,US Services Sector Growth at Near 6-Year High,0.9204826764762402,positive
2021-02-19,Deere & Company earnings at 3.87 USD,-0.3503741025924682,negative
2021-02-19,US 10-Year Treasury Yield Hovers at 1-Year High,0.5576432943344116,positive
2021-02-19,US Stocks Set to Open in the Red,-0.94886954408139,negative
2021-02-19,Dollar Set for Small Weekly Gain,0.8354128375649452,positive
2021-02-19,Dollar Falls to Near 4-Weeks Low,-0.9501166455447674,negative
2021-02-21,Dollar Remains Under Pressure,-0.951777497306466,negative
2021-02-22,Dollar Hits 1-Month Low,-0.931746119633317,negative
2021-02-22,Bitcoin Slips by Over 10% from Record Highs,-0.9072434678673744,negative
2021-02-22,Dollar Remains Under Heavy Selling Pressure,-0.9369812794029712,negative
2021-02-22,US Futures Start the Week in the Red,-0.9611953031271696,negative
2021-02-22,Dollar Fails to Hold Gains,-0.9297156054526567,negative
2021-02-22,US Stock Futures Mostly Lower,-0.9600188313052058,negative
2021-02-22,Dow Jones Hits All-time High,0.6329436600208282,positive
2021-02-22,Dollar Recovers as Treasury Yields Soar,-0.8876218684017658,negative
2021-02-23,US Stocks Set to Higher Open,0.4416989088058471,positive
2021-02-23,Intuit earnings at 0.68 USD,-0.5649832636117935,negative
2021-02-23,Dow Jones Hits All-time High,0.622343335300684,positive
2021-02-23,US 10-Year Treasury Yield Little Changed at 1-Year High,-0.9423215109854935,negative
2021-02-23,API: US Crude Oil Inventories Unexpectedly Rise,0.8829495646059513,positive
2021-02-23,NASDAQ 100 Hits 5-week Low,-0.9535253942012788,negative
2021-02-23,US House Prices Rise 1.1% in December: FHFA,0.8996540196239948,positive
2021-02-23,Home Depot earnings at 2.65 USD,-0.5324753671884537,negative
2021-02-23,US Richmond Fed Manufacturing Index Steady at 7-Month Low,-0.9523546863347292,negative
2021-02-24,Dollar Struggles for Traction,-0.9326105006039144,negative
2021-02-24,Nvidia earnings at 3.10 USD,-0.2913627326488495,negative
2021-02-24,Dow Jones CFD hits All-time High,0.8891612160950899,positive
2021-02-24,Booking Holdings Inc earnings at -0.57 USD,-0.2218845784664154,negative
2021-02-24,US Stocks Rally,0.9072782658040524,positive
2021-02-24,"Dow Jones Breaks 32,000",0.7435751929879189,positive
2021-02-24,"Wall Street Extends Gains, Dow Jumps 300 Points",0.8514012694358826,positive
2021-02-24,US 10-Year Bond Yield Rally Continues,-0.2956199645996094,negative
2021-02-24,US Crude Inventories Rise Unexpectedly,0.791963055729866,positive
2021-02-24,TJX Companies earnings at 0.50 USD,-0.4117505848407745,negative
2021-02-24,Lowe's Companies earnings at 1.33 USD,-0.4696055352687835,negative
2021-02-24,US 10-Year Treasury Yield Falls for 2nd Day,-0.9083587005734444,negative
2021-02-24,US Stocks Set to Lower Open,-0.952601126395166,negative
2021-02-24,Dollar Rebounds from 6-Week Low,0.3979994058609009,positive
2021-02-24,US 10-Year Treasury Yield Hovers at 1-Year High,0.6254453361034393,positive
2021-02-25,US Stocks Sell Off on Rising Yields,-0.944096740335226,negative
2021-02-25,VMware earnings at 2.21 USD,-0.1393298804759979,negative
2021-02-25,Autodesk earnings at 1.18 USD,-0.1582187414169311,negative
2021-02-25,Salesforce.com earnings at 1.04 USD,-0.3656123578548431,negative
2021-02-25,Workday earnings at 0.73 USD,-0.3654825985431671,negative
2021-02-25,Dollar Bounces Off 7-Week Low,0.5083945989608765,positive
2021-02-25,Tenth District Manufacturing Activity Growth Accelerates,0.9113722033798696,positive
2021-02-25,US Initial Jobless Claims Seen Falling from 1-Month High,-0.966584825888276,negative
2021-02-25,American Tower earnings at 0.82 USD,-0.316621333360672,negative
2021-02-25,Dow Jones is down by 2%,-0.960633990354836,negative
2021-02-25,Sempra Energy earnings at 1.90 USD,-0.1108833253383636,negative
2021-02-25,American Electric Power earnings at 0.87 USD,-0.1896378695964813,negative
2021-02-26,US Stocks Set to Open in the Red,-0.9575292048975824,negative
2021-02-26,Treasury Yields Calm after Sell-Off,-0.8701587505638599,negative
2021-02-26,US Wholesale Inventories Rise at Faster Pace in January,0.9329800214618444,positive
2021-02-26,US PCE Price Index Rises in January,0.9089026004076004,positive
2021-02-26,Chicago Business Barometer Falls in February,-0.9637295762076974,negative
2021-02-26,US Consumer Sentiment Revised Higher but Remains the Lowest in 6 Months,-0.949871575459838,negative
2021-02-26,The Dow Jones Index is down by 0.98%,-0.9654090544208884,negative
2021-02-26,US Stocks Close Mixed,-0.9650109801441432,negative
2021-03-01,US Stocks Rally on Monday,0.1692591905593872,positive
2021-03-01,The Dow Jones Index rising 2.16%,0.8417521519586444,positive
2021-03-01,Dollar Touches Three-Week High,0.8702903762459755,positive
2021-03-01,Berkshire Hathaway B earnings at 2.15 USD,-0.2142632007598877,negative
2021-03-01,Dollar at 1-Month High,0.5435173958539963,positive
2021-03-01,Dollar Rally Takes a Pause,-0.92780539393425,negative
2021-03-01,US Markit Manufacturing PMI Revised Slightly Higher,0.7221706211566925,positive
2021-03-01,US Stock Futures Gain,-0.3796175420284271,negative
2021-03-02,US 10-Year Treasury Yield Little Changed,-0.8685891218483448,negative
2021-03-02,Target earnings at 2.67 USD,-0.4459393620491028,negative
2021-03-02,US Economic Optimism Returns to Pre-Pandemic Levels,0.9294112753123044,positive
2021-03-02,Dollar Fails to Consolidate Above 91,-0.9270493183284998,negative
2021-03-02,US Stocks Give Up Gains,-0.8551057130098343,negative
2021-03-02,US Crude Stocks Rise by Most Since July,0.8898054510354996,positive
2021-03-03,US Services Activity Expands the Most in Over 6-1/2 Years,0.9177447371184826,positive
2021-03-03,US February Composite PMI Revised Higher,0.9098173156380652,positive
2021-03-03,Dollar Gains as Treasury Yields Rise,0.9241188541054726,positive
2021-03-03,US 10-Year Treasury Yield Little Changed at 1-Year High,-0.7431347891688347,negative
2021-03-03,US Stock Futures Gain Markedly,0.2535622119903564,positive
2021-03-03,US 10-Year Treasury Yield Rises Again,0.6559974402189255,positive
2021-03-04,Dollar Holds Momentum,0.6360727250576019,positive
2021-03-04,US Initial Jobless Claims Set to Pick Up from 3-Month Low,-0.8248024731874466,negative
2021-03-04,US Companies Cut the Least Jobs in Over a Year,-0.9684270955622196,negative
2021-03-04,US Q4 Labor Costs Revised Lower,-0.7323180586099625,negative
2021-03-04,US Productivity Falls Less than Initially Expected,-0.9398471303284168,negative
2021-03-04,Dollar Climbs to 3-Month High,0.7626393139362335,positive
2021-03-05,US Imports Rise to Over 1-Year High,0.5635723024606705,positive
2021-03-05,US Exports at 11-Month High,0.9338155388832092,positive
2021-03-05,US Unemployment Rate Falls Unexpectedly,-0.9673497686162592,negative
2021-03-05,US Consumer Credit Surprisingly Falls,-0.9642126839607954,negative
2021-03-05,US Jobless Rate Seen at 6.3% in February,-0.964809336233884,negative
2021-03-05,US Stock Futures Little Changed,0.1341180503368377,positive
2021-03-05,Dollar Heads for Best Week Since October,0.7069554775953293,positive
2021-03-05,US Average Hourly Earnings Rise 0.2% MoM in February,0.9184704795479774,positive
2021-03-08,US Futures Remain Mixed,-0.0685340464115142,negative
2021-03-08,Dollar Index Trades at 14-Week Highs,0.4771557450294494,positive
2021-03-08,Dow Jones Hits Another Intraday Record,-0.91178647428751,negative
2021-03-08,The Dow Jones Index is up by 1.34%,0.8882754817605019,positive
2021-03-08,Dow Jones Hits All-time High,0.6073713302612305,positive
2021-03-08,Dow Jumps 400 Points on Prospects of Swift Recovery,0.5987338274717331,positive
2021-03-08,Dow in the Green on Bright Economic Outlook,-0.9280615765601395,negative
2021-03-08,Dollar Hovers at 3-Month High,0.0630083680152893,positive
2021-03-08,US 10-Year Treasury Yield Remains Near 1-Year High,0.6434472054243088,positive
2021-03-08,US Stocks Extend Gains,0.8558475598692894,positive
2021-03-08,US Wholesale Inventories Unrevised in January,0.9254244510084392,positive
2021-03-09,The Dow Jones Index rising 0.59%,0.8001068439334631,positive
2021-03-09,US Stocks Rally as Tech Rebounds,0.5479241609573364,positive
2021-03-09,"US Stocks Rally, Dow Hits Intraday Record",0.8888677954673767,positive
2021-03-09,US Futures Trade Higher,0.7909514233469963,positive
2021-03-09,Dollar Falls from 3-1/2 Month High,-0.9209984503686428,negative
2021-03-09,US Stocks Rally,0.7921698242425919,positive
2021-03-09,Dollar Hovers at 3-1/2-Month High,0.7604716122150421,positive
2021-03-10,Dollar Index Trades Retraces 14-Week Highs,-0.9017614610493184,negative
2021-03-10,US Futures Edge Higher,0.9109805077314376,positive
2021-03-10,US Stock Futures Edge Lower,-0.9231933820992708,negative
2021-03-10,"US Treasury Yields Little Changed Ahead of Inflation, Auctions",-0.5747782737016678,negative
2021-03-10,Dollar Stabilizes with Treasuries,-0.7835979461669922,negative
2021-03-10,Dollar Reverses Gains after US Inflation Data,-0.9540609680116175,negative
2021-03-10,Dow Jones Hits All-time High,0.625290984287858,positive
2021-03-10,US Crude Inventories Rise More than Forecast,0.6754563897848129,positive
2021-03-10,Bond Selloff Eases,-0.91205832362175,negative
2021-03-10,Oracle earnings at 1.16 USD,-0.3832992613315582,negative
2021-03-10,House Approves $1.9T Relief Package,0.7978207282721996,positive
2021-03-11,The Dow Jones Index increasing 0.74%,0.88475052267313,positive
2021-03-11,Costco Wholesale earnings at 2.14 USD,-0.2214933335781097,negative
2021-03-11,Avago Technologies earnings at 6.61 USD,-0.2658345401287079,negative
2021-03-11,"US Stocks Rally amid Stimulus, Falling Claims",-0.9262437745928764,negative
2021-03-11,S&P 500 Hits All-time High,0.8136526979506016,positive
2021-03-11,Russell 2000 Hits All-time High,0.8279478475451469,positive
2021-03-11,US 10-Year Treasury Yield Rises on Claims Data,0.5183007270097733,positive
2021-03-11,Dollar Weakness Persists,-0.8910607062280178,negative
2021-03-12,Dow Jones CFD hits All-time High,0.8856488578021526,positive
2021-03-12,Dollar Struggles to Find Momentum,-0.949119845405221,negative
2021-03-12,Dollar on the Rise as Yields Soar,0.2055780887603759,positive
2021-03-12,Russell 2000 Hits All-time High,0.8437490537762642,positive
2021-03-12,US 10-Year Yield Rises to Fresh 1-Year High,0.8882746919989586,positive
2021-03-14,Dollar Holds Momentum,0.8226693123579025,positive
2021-03-14,Dow Jones CFD hits All-time High,0.8994902297854424,positive
2021-03-15,US Stock Futures Gain,0.7599674761295319,positive
2021-03-15,Dollar Strengthens as Yields Remain High,0.8798513747751713,positive
2021-03-15,Wall Street Lacks Direction,-0.7535073459148407,negative
2021-03-15,Russell 2000 Hits All-time High,0.866572679951787,positive
2021-03-15,S&P 500 Hits All-time High,0.8254056088626385,positive
2021-03-15,Dow Jones CFD hits All-time High,0.8756363410502672,positive
2021-03-15,"Dow Jones, S&P Hit New Records",0.7181297615170479,positive
2021-03-16,"S&P Hits Record, Dow Falls",0.063279241323471,positive
2021-03-16,Dollar Direction Awaits Fed Meeting,-0.6703066527843475,negative
2021-03-16,US Business Inventories in line with Forecasts,0.8189568668603897,positive
2021-03-16,Dollar Trades Lower on US Retail Sales Data,-0.9604218173772096,negative
2021-03-16,S&P 500 Hits All-time High,0.7462849728763103,positive
2021-03-16,US Export Prices Rise More than Forecast,0.928278909996152,positive
2021-03-16,Dow Jones CFD hits All-time High,0.8597537409514189,positive
2021-03-16,US Stocks Set to Open Lower,-0.9266194626688956,negative
2021-03-16,Dollar Direction Awaits Fed Meeting,-0.6078660637140274,negative
2021-03-16,US 10-Year Treasury Yield Remains Close to 1-Year High,-0.5244287252426147,negative
2021-03-17,Dollar Strengthens Ahead of Fed,0.6126170754432678,positive
2021-03-17,US 10-Year Treasury Yield Rises Ahead of Fed,0.1208968460559845,positive
2021-03-17,US 10Y Bond Yield Hits 13-month High,0.9133036956191064,positive
2021-03-17,US Crude Stocks Rise Less than Forecast,0.914158733561635,positive
2021-03-17,Dollar Rally Gains Momentum,0.8324314318597317,positive
2021-03-17,US 10-Year Bond Yield Holds Steady at 14-Month High,0.5373431444168091,positive
2021-03-17,Dow Jones CFD hits All-time High,0.8997694309800863,positive
2021-03-17,S&P 500 CFD hits All-time High,0.8567826822400093,positive
2021-03-18,Nike earnings at 0.90 USD,-0.300119400024414,negative
2021-03-18,Dow Jones Hits All-time High,0.52922204695642,positive
2021-03-18,Dow Hovers Near Record High,0.7570960894227028,positive
2021-03-18,Dollar Surges as Yields Soar,-0.2895415127277374,negative
2021-03-18,Dollar Hits Two-Week Low,-0.7207312732934952,negative
2021-03-18,Dollar General earnings at 2.62 USD,-0.4254574775695801,negative
2021-03-18,US 10-Year Yield Hits Fresh 14-Month High of 1.75%,0.8844258300960064,positive
2021-03-19,Dollar Gains Momentum,0.4700965285301208,positive
2021-03-19,US 10-Year Treasury Yield Retreats,-0.9473213404417038,negative
2021-03-19,Dollar Loses Traction as Yields Fall,-0.872245229780674,negative
2021-03-19,US Futures Decline after Fed Let SLR  Rule Expire,-0.943137077614665,negative
2021-03-19,Dollar Rebounds After Fed Let SLR Rule Expire,0.326997309923172,positive
2021-03-19,Wall Street Lower after Fed Let SLR Rule Expire,-0.8883718531578779,negative
2021-03-19,Dow Falls after Fed Let SLR Rule Expire,-0.2104887031018734,neutral
2021-03-21,Dollar Holds Momentum,0.8838723115622997,positive
2021-03-22,Treasury Yields Retreat but Remain Elevated,-0.9607808301225303,negative
2021-03-22,Dollar Fails to Keep Momentum,-0.915755920112133,negative
2021-03-22,US Stock Futures Mostly Lower,-0.9528881441801786,negative
2021-03-22,Dollar Loses Traction as Yields Fall,-0.9513968005776404,negative
2021-03-23,Dollar Strengthens to 2-Week High,0.6387159377336502,positive
2021-03-23,"US Futures Lower Ahead of Powell, Yellen",-0.960919415578246,negative
2021-03-23,Dollar at 2-Week High,0.4716038703918457,positive
2021-03-23,Adobe Systems earnings at 3.14 USD,-0.3593323826789856,negative
2021-03-23,API: US Crude Oil Inventories Unexpectedly Rise,0.8795601055026054,positive
2021-03-23,US 10-Year Treasury Yield Retreats for 2nd Day,-0.9637178448028862,negative
2021-03-24,US Stocks Set to Open Slightly Lower,-0.9172339253127576,negative
2021-03-24,Dollar Index Hits 17-week High,0.8317982256412506,positive
2021-03-24,General Mills earnings at 0.82 USD,-0.5983658581972122,negative
2021-03-24,US Private Sector Activity Growth Slows in March,-0.966269944794476,negative
2021-03-24,US Crude Oil Stocks Unexpectedly Jump,0.8975212946534157,positive
2021-03-24,US 10-Year Treasury Yield Edges Higher,0.8946261294186115,positive
2021-03-25,Dollar Rally Gathers Pace,0.91532470472157,positive
2021-03-25,US 10-Year Treasury Yield Edges Up After 7-Year Auction,0.6364788860082626,positive
2021-03-25,US Corporate Profits Fall in Q4,-0.964133258908987,negative
2021-03-25,US Initial Jobless Claims Set to Fall to 730K,-0.96611815597862,negative
2021-03-25,Tenth District Manufacturing Activity Grows Firmly,-0.9335690122097732,negative
2021-03-26,US Personal Income Falls at Record 7.1%,-0.967975285835564,negative
2021-03-26,US Wholesale Inventories Rise at Slower Pace in February,0.909444509074092,positive
2021-03-26,US Consumer Sentiment Revised Higher to 1-Year High,0.920867195352912,positive
